timestamp,location,weather_condition,voltage_phase_a,voltage_phase_b,voltage_phase_c,current_phase_a,current_phase_b,current_phase_c,frequency_hz,power_factor,temperature_celsius,humidity_percent,wind_speed_kmh,ground_resistance_ohm,line_impedance_ohm,harmonic_distortion_percent,load_percentage,fault_type,fault_severity,maintenance_required
2022-01-02 00:53:00,Section_2,Clear,10837.02,11054.94,10835.48,94.792,99.189,89.859,50.078,0.895,31.3,41.0,73.4,137.78,4.746,2.95,92.9,No Fault,None,0
2022-01-02 01:04:00,Section_18,Storm,10766.33,11301.14,10693.48,88.817,104.373,92.703,50.125,0.862,1.5,74.9,26.5,380.51,3.678,1.33,34.6,No Fault,None,0
2022-01-02 01:05:00,Section_3,Clear,11075.38,11201.04,10823.76,101.883,95.531,99.132,49.954,0.977,-1.5,70.2,22.3,148.37,1.619,1.99,50.4,No Fault,None,0
2022-01-02 01:14:00,Section_19,Storm,10949.54,10925.5,11071.11,100.424,91.863,104.933,49.972,0.965,2.4,61.2,46.8,489.87,1.055,2.92,69.2,No Fault,None,0
2022-01-02 01:23:00,Section_17,Clear,11048.29,10728.73,11232.41,97.991,99.158,94.273,50.045,0.936,7.8,22.1,73.1,348.46,4.552,2.63,61.0,No Fault,None,0
2022-01-02 01:26:00,Section_7,Storm,1099.6,12402.76,13046.05,804.927,96.485,101.778,49.479,0.327,36.5,54.7,47.0,4.05,2.927,8.93,108.0,Single Line to Ground (LG),Low,1
2022-01-02 01:31:00,Section_4,Clear,11083.05,10794.88,10932.53,93.287,110.332,98.66,49.982,0.907,33.7,55.0,25.7,360.35,2.74,2.06,107.8,No Fault,None,0
2022-01-02 01:33:00,Section_17,Rain,11007.65,10878.57,10857.43,98.458,109.807,95.462,49.952,0.925,10.6,84.4,3.8,192.8,1.805,1.35,55.5,No Fault,None,0
2022-01-02 01:41:00,Section_16,Fog,11005.77,11253.67,11104.32,104.612,104.156,99.159,49.997,0.937,43.0,62.1,37.5,341.6,2.051,0.81,38.9,No Fault,None,0
2022-01-02 01:41:00,Section_9,Clear,13229.63,1116.59,1296.38,90.119,724.77,762.13,49.638,0.419,12.2,30.2,38.6,4.84,3.429,21.54,36.0,Double Line to Ground (LLG),High,1
2022-01-02 01:44:00,Section_7,Clear,10864.92,11209.89,11096.33,102.431,95.948,100.464,49.967,0.977,-1.4,66.2,0.3,408.55,3.984,1.14,41.9,No Fault,None,0
2022-01-02 02:02:00,Section_7,Clear,10798.18,10740.27,10842.96,104.417,101.696,91.084,50.06,0.884,4.2,51.0,15.0,136.76,4.417,1.85,49.5,No Fault,None,0
2022-01-02 02:08:00,Section_9,Clear,10990.3,11007.95,11141.2,94.021,99.461,102.652,50.124,0.965,7.8,75.0,45.9,430.93,0.442,1.3,36.3,No Fault,None,0
2022-01-02 02:12:00,Section_19,Rain,14442.94,13745.02,13754.78,0.27,0.715,0.443,49.96,0.175,13.4,76.4,29.7,3252.31,1.319,26.78,74.7,Open Circuit,Low,1
2022-01-02 02:20:00,Section_2,Fog,11220.28,11049.11,11331.31,97.01,108.292,101.929,50.134,0.876,43.2,62.7,54.1,456.3,4.332,2.59,24.7,No Fault,None,0
2022-01-02 02:21:00,Section_7,Snow,1076.47,12777.17,12480.55,805.394,111.956,98.381,49.438,0.323,12.0,54.3,68.0,5.43,0.615,12.39,67.1,Single Line to Ground (LG),Low,1
2022-01-02 02:48:00,Section_3,Clear,10709.94,4283.7,4277.25,97.232,533.664,643.587,49.797,0.623,35.9,79.5,63.8,138.0,0.18,8.53,87.8,Line to Line (LL),Medium,1
2022-01-02 02:51:00,Section_17,Clear,11063.2,11212.22,11159.91,103.637,106.826,100.143,50.006,0.854,11.9,48.3,37.6,107.64,1.402,2.85,73.1,No Fault,None,0
2022-01-02 03:19:00,Section_17,Clear,1181.92,12440.27,12896.0,841.588,111.753,79.803,49.789,0.562,27.1,89.0,40.6,4.09,3.641,12.5,61.1,Single Line to Ground (LG),Low,1
2022-01-02 03:20:00,Section_10,Clear,10919.71,10939.96,10785.34,100.77,84.909,98.761,50.127,0.929,27.2,61.6,57.5,237.35,4.713,1.36,90.2,No Fault,None,0
2022-01-02 03:20:00,Section_17,Rain,960.32,12964.62,12412.44,874.453,97.32,96.88,49.845,0.372,29.3,76.2,27.6,4.38,2.38,8.62,73.1,Single Line to Ground (LG),Low,1
2022-01-02 03:28:00,Section_12,Clear,1119.74,12530.47,13336.52,824.587,109.27,111.818,49.739,0.483,6.1,82.0,31.2,7.18,2.919,11.14,69.6,Single Line to Ground (LG),Low,1
2022-01-02 03:35:00,Section_2,Wind,10962.72,10858.26,11028.04,97.999,99.088,104.649,49.995,0.901,37.8,51.5,28.4,412.98,3.518,1.22,66.1,No Fault,None,0
2022-01-02 03:37:00,Section_15,Fog,10908.08,10966.16,11097.93,97.003,97.581,100.361,49.956,0.946,5.1,77.0,50.0,117.64,1.764,2.45,85.1,No Fault,None,0
2022-01-02 03:42:00,Section_6,Storm,12486.8,1025.46,1029.87,78.479,662.604,689.528,49.151,0.253,34.8,37.7,57.5,0.86,3.376,24.12,35.9,Double Line to Ground (LLG),High,1
2022-01-02 03:48:00,Section_19,Snow,11144.46,10954.98,11173.8,103.984,109.496,103.665,50.171,0.945,26.5,25.0,32.8,112.43,4.504,2.08,105.8,No Fault,None,0
2022-01-02 03:58:00,Section_2,Clear,11012.39,10897.46,11083.02,94.251,97.731,105.986,50.067,0.965,1.3,88.2,67.5,444.26,2.356,0.75,58.7,No Fault,None,0
2022-01-02 04:08:00,Section_2,Rain,11431.78,11235.91,10883.41,92.558,93.752,102.546,50.198,0.909,-0.4,49.0,17.9,196.62,0.708,1.91,103.3,No Fault,None,0
2022-01-02 04:13:00,Section_17,Clear,1291.33,12389.82,12807.08,774.257,96.288,105.109,50.193,0.317,27.6,81.7,38.3,0.35,3.415,14.39,86.0,Single Line to Ground (LG),Low,1
2022-01-02 04:18:00,Section_15,Rain,942.07,13012.45,12757.46,755.315,93.281,105.82,48.947,0.362,15.9,49.3,44.3,2.53,0.557,10.85,72.3,Single Line to Ground (LG),Low,1
2022-01-02 04:18:00,Section_20,Rain,10974.91,11396.72,11004.54,89.383,102.734,94.537,50.098,0.947,44.2,88.1,47.5,340.89,4.479,2.47,33.8,No Fault,None,0
2022-01-02 04:45:00,Section_3,Storm,11008.55,10882.07,11213.15,93.848,99.818,97.157,50.084,0.922,32.6,91.6,69.9,109.37,0.107,1.52,39.7,No Fault,None,0
2022-01-02 04:47:00,Section_6,Wind,10810.66,10919.82,10730.36,95.085,102.065,100.16,50.005,0.905,24.1,84.5,16.0,333.6,3.45,1.85,29.6,No Fault,None,0
2022-01-02 05:12:00,Section_12,Clear,1314.98,12456.11,12580.4,762.162,94.039,95.973,49.372,0.307,38.0,27.6,11.8,5.68,2.506,18.55,53.1,Single Line to Ground (LG),Low,1
2022-01-02 05:15:00,Section_3,Clear,10947.28,10990.55,11379.51,100.134,104.678,97.872,50.13,0.938,34.3,26.8,14.7,167.6,2.368,2.34,77.4,No Fault,None,0
2022-01-02 05:20:00,Section_6,Rain,1241.38,12996.69,12664.84,891.963,98.534,100.223,49.698,0.524,19.3,41.1,35.6,8.11,0.146,16.75,73.8,Single Line to Ground (LG),Low,1
2022-01-02 05:33:00,Section_19,Clear,10745.36,11380.44,11202.22,103.13,98.303,101.71,49.874,0.864,25.4,71.7,18.1,261.08,4.621,2.71,76.1,No Fault,None,0
2022-01-02 05:46:00,Section_18,Rain,537.89,585.2,515.21,865.42,883.685,959.779,47.21,0.326,41.4,57.6,40.2,0.93,1.879,30.07,83.9,Three Phase Fault (LLL),Critical,1
2022-01-02 06:12:00,Section_14,Clear,11310.07,11286.59,10650.29,106.984,87.219,98.405,50.121,0.88,29.7,43.1,77.0,328.13,1.779,2.84,108.5,No Fault,None,0
2022-01-02 06:50:00,Section_6,Clear,11040.96,10918.54,11171.02,105.725,99.229,107.598,49.984,0.934,7.7,56.5,58.3,358.5,4.279,0.99,27.8,No Fault,None,0
2022-01-02 07:03:00,Section_15,Clear,10902.04,11000.66,10949.55,106.608,110.721,100.35,50.242,0.888,32.0,38.1,66.4,138.28,2.077,1.02,57.3,No Fault,None,0
2022-01-02 07:25:00,Section_1,Fog,533.81,570.88,481.94,1014.287,1014.514,986.589,47.759,0.322,9.1,59.7,13.8,0.89,2.255,39.79,35.9,Three Phase Fault (LLL),Critical,1
2022-01-02 08:01:00,Section_16,Clear,13296.09,990.49,1008.27,79.962,666.062,788.002,49.972,0.476,32.8,81.8,42.6,3.83,3.323,24.42,63.0,Double Line to Ground (LLG),High,1
2022-01-02 08:15:00,Section_18,Fog,10811.56,10774.23,10721.01,93.896,91.853,101.07,50.085,0.903,38.8,90.6,70.9,189.06,1.508,1.37,54.9,No Fault,None,0
2022-01-02 08:33:00,Section_15,Rain,1103.41,12523.18,12439.23,795.681,104.764,97.175,49.755,0.359,28.3,93.0,4.2,6.2,1.039,13.21,77.6,Single Line to Ground (LG),Low,1
2022-01-02 08:37:00,Section_1,Clear,11033.04,4429.35,4731.82,97.674,651.979,611.618,50.17,0.506,18.9,20.6,64.0,127.11,3.127,13.96,85.7,Line to Line (LL),Medium,1
2022-01-02 08:52:00,Section_6,Rain,921.99,12562.83,12813.54,925.819,100.754,109.61,49.571,0.509,7.9,75.9,61.9,7.36,4.228,17.7,64.0,Single Line to Ground (LG),Low,1
2022-01-02 09:07:00,Section_11,Storm,10813.01,11001.95,11022.28,105.857,95.168,101.205,49.951,0.97,24.7,65.2,64.3,445.41,3.809,0.99,109.4,No Fault,None,0
2022-01-02 09:23:00,Section_3,Rain,11021.89,10828.28,10931.76,107.471,102.079,95.176,49.922,0.954,38.5,30.1,8.7,401.49,1.82,1.01,99.8,No Fault,None,0
2022-01-02 09:39:00,Section_17,Rain,10829.06,11317.32,11097.76,96.076,100.671,100.136,49.965,0.945,-4.0,37.9,39.9,202.98,0.487,2.9,51.0,No Fault,None,0
2022-01-02 09:58:00,Section_7,Clear,13293.42,800.96,1084.42,90.368,693.531,742.489,49.503,0.294,9.2,46.0,72.1,1.47,2.739,20.53,50.1,Double Line to Ground (LLG),High,1
2022-01-02 10:03:00,Section_14,Clear,12838.09,1114.39,945.88,80.92,692.121,555.417,50.147,0.524,39.7,93.4,34.7,1.57,2.333,12.32,33.0,Double Line to Ground (LLG),High,1
2022-01-02 10:09:00,Section_11,Wind,1067.43,12077.2,12578.71,872.253,84.94,96.493,49.063,0.592,-2.8,29.0,75.6,5.13,0.731,18.92,86.3,Single Line to Ground (LG),Low,1
2022-01-02 10:13:00,Section_4,Wind,10571.17,10751.69,11251.3,104.395,99.543,100.811,49.897,0.943,4.2,45.2,57.3,156.85,1.243,1.64,81.6,No Fault,None,0
2022-01-02 10:29:00,Section_8,Rain,11258.13,10819.62,10998.2,104.858,98.509,103.093,50.114,0.887,15.7,76.7,23.6,256.52,3.652,2.53,62.0,No Fault,None,0
2022-01-02 10:34:00,Section_12,Rain,1324.54,12959.44,12156.02,679.839,100.612,109.067,49.85,0.487,28.9,27.6,15.1,3.1,0.263,13.23,101.2,Single Line to Ground (LG),Low,1
2022-01-02 10:34:00,Section_20,Rain,12910.56,1182.52,1360.29,78.103,689.831,733.584,49.386,0.373,19.7,29.6,33.0,3.99,1.385,14.64,69.4,Double Line to Ground (LLG),High,1
2022-01-02 10:48:00,Section_15,Clear,13591.96,1012.88,1278.41,93.708,732.139,607.721,49.249,0.462,15.0,95.0,20.9,2.05,1.4,12.85,35.3,Double Line to Ground (LLG),High,1
2022-01-02 10:48:00,Section_14,Rain,10731.11,4506.52,4074.58,100.982,616.942,530.585,49.516,0.406,19.5,22.5,22.9,50.38,1.848,13.17,90.5,Line to Line (LL),Medium,1
2022-01-02 11:14:00,Section_2,Clear,1240.93,12554.11,12551.54,804.701,108.395,93.91,49.581,0.559,27.2,80.9,32.3,6.41,2.901,11.62,108.9,Single Line to Ground (LG),Low,1
2022-01-02 11:20:00,Section_20,Rain,10750.37,11002.11,11108.29,101.43,97.123,104.405,49.88,0.896,42.1,30.3,5.5,387.5,3.928,1.42,56.1,No Fault,None,0
2022-01-02 11:27:00,Section_10,Rain,11148.58,10988.21,11349.03,104.899,95.973,88.698,50.011,0.978,24.4,50.9,4.2,418.72,0.191,2.32,24.2,No Fault,None,0
2022-01-02 11:46:00,Section_13,Clear,13753.4,1090.71,1124.12,87.674,797.942,810.562,50.167,0.341,27.2,84.8,4.8,4.44,0.592,23.95,70.3,Double Line to Ground (LLG),High,1
2022-01-02 11:59:00,Section_17,Storm,1053.76,12910.41,12576.05,801.209,99.216,91.078,49.649,0.366,16.4,44.4,51.3,3.23,3.449,19.37,108.5,Single Line to Ground (LG),Low,1
2022-01-02 12:01:00,Section_19,Fog,10908.44,11321.28,11058.59,94.365,97.982,90.613,49.838,0.905,42.7,93.7,41.9,378.17,2.836,1.51,56.7,No Fault,None,0
2022-01-02 12:10:00,Section_4,Storm,10980.26,10899.14,11093.6,96.394,101.041,99.173,50.071,0.978,2.5,90.0,62.1,408.47,1.511,2.06,62.2,No Fault,None,0
2022-01-02 12:27:00,Section_18,Storm,1078.61,12709.3,12488.77,817.288,91.449,87.936,50.054,0.585,40.9,84.2,55.4,7.81,0.85,13.96,64.7,Single Line to Ground (LG),Low,1
2022-01-02 12:28:00,Section_6,Clear,11059.89,11200.44,11118.64,100.297,102.826,98.884,50.104,0.935,26.5,42.9,63.6,227.06,1.677,1.83,26.4,No Fault,None,0
2022-01-02 12:42:00,Section_14,Clear,11269.44,10919.51,10737.64,99.137,104.182,93.507,50.018,0.858,37.5,83.3,30.3,385.93,3.699,2.46,72.5,No Fault,None,0
2022-01-02 12:55:00,Section_10,Clear,10986.71,10935.65,10958.31,105.892,99.257,99.562,50.196,0.954,43.8,29.1,32.0,120.62,1.448,1.54,32.1,No Fault,None,0
2022-01-02 13:12:00,Section_17,Clear,965.55,12798.72,12905.73,711.06,87.984,105.479,49.89,0.487,19.6,41.0,29.2,3.0,0.183,19.22,43.0,Single Line to Ground (LG),Low,1
2022-01-02 13:14:00,Section_7,Clear,1069.13,12570.72,12553.95,780.49,116.929,83.002,49.447,0.582,29.7,41.4,44.8,5.2,3.051,16.9,51.7,Single Line to Ground (LG),Low,1
2022-01-02 13:15:00,Section_10,Clear,10916.28,11216.53,11127.2,95.899,98.387,98.006,49.898,0.877,20.9,20.7,8.3,473.96,3.964,2.13,55.1,No Fault,None,0
2022-01-02 13:15:00,Section_6,Wind,1011.47,12189.0,12946.25,789.059,112.712,114.709,49.616,0.378,25.9,82.9,40.0,2.7,2.077,11.97,91.4,Single Line to Ground (LG),Low,1
2022-01-02 13:28:00,Section_5,Storm,11268.6,11201.85,10775.41,96.663,101.152,101.889,49.895,0.907,26.6,64.3,30.4,324.52,3.191,2.94,21.2,No Fault,None,0
2022-01-02 13:40:00,Section_1,Fog,10851.9,11019.69,11065.61,92.729,94.639,107.815,49.993,0.949,-4.3,43.9,41.6,107.05,0.492,1.62,63.7,No Fault,None,0
2022-01-02 14:04:00,Section_16,Fog,10190.88,4444.21,4501.27,104.0,656.159,687.623,49.573,0.618,43.7,21.9,12.2,96.2,2.168,6.01,64.7,Line to Line (LL),Medium,1
2022-01-02 14:08:00,Section_8,Rain,1080.75,13020.24,12231.58,811.025,80.926,108.7,49.772,0.572,16.3,42.1,60.7,1.87,1.757,10.85,108.7,Single Line to Ground (LG),Low,1
2022-01-02 14:11:00,Section_15,Rain,12972.77,1150.03,1003.81,101.984,793.58,824.425,50.376,0.309,28.9,40.4,64.5,1.49,4.072,18.34,44.6,Double Line to Ground (LLG),High,1
2022-01-02 14:17:00,Section_1,Clear,903.01,12884.95,12807.34,773.492,100.242,101.809,49.771,0.47,-0.8,53.2,44.9,4.85,2.596,10.83,82.6,Single Line to Ground (LG),Low,1
2022-01-02 14:23:00,Section_1,Storm,1169.01,12490.95,12314.1,736.545,96.582,102.78,49.887,0.328,21.2,94.2,49.5,7.16,4.494,14.57,102.2,Single Line to Ground (LG),Low,1
2022-01-02 14:27:00,Section_6,Clear,11298.92,10928.14,11100.42,102.831,108.018,98.309,49.904,0.872,23.4,36.0,22.1,348.57,3.572,2.19,106.6,No Fault,None,0
2022-01-02 14:47:00,Section_3,Rain,11226.77,11006.01,11136.06,99.625,105.672,101.304,50.101,0.881,16.2,44.8,42.8,238.99,4.092,1.0,108.4,No Fault,None,0
2022-01-02 14:53:00,Section_16,Rain,10909.45,10942.81,10790.67,98.468,100.021,106.346,49.896,0.947,43.1,22.6,2.9,489.43,4.804,1.71,83.0,No Fault,None,0
2022-01-02 14:54:00,Section_8,Fog,11071.47,10900.39,10772.2,109.493,100.363,98.422,50.212,0.928,5.3,55.4,15.2,303.41,0.319,1.63,53.6,No Fault,None,0
2022-01-02 14:55:00,Section_15,Rain,14326.94,14095.35,14244.81,1.512,2.886,2.217,50.606,0.052,5.2,48.2,13.6,3004.7,1.491,32.9,46.4,Open Circuit,Low,1
2022-01-02 15:02:00,Section_14,Rain,10761.47,11226.71,10721.6,100.373,108.49,106.031,50.043,0.98,19.5,78.6,45.9,282.6,4.432,2.84,60.4,No Fault,None,0
2022-01-02 15:19:00,Section_3,Clear,13069.71,1289.35,1083.82,63.811,704.662,745.876,50.151,0.418,24.5,34.1,11.1,1.51,1.66,14.95,97.5,Double Line to Ground (LLG),High,1
2022-01-02 15:20:00,Section_18,Rain,1000.38,12519.35,12684.39,731.094,119.008,109.341,49.489,0.393,28.9,39.6,37.2,3.03,4.079,10.31,91.3,Single Line to Ground (LG),Low,1
2022-01-02 15:36:00,Section_14,Snow,10944.63,4438.71,4559.15,101.667,631.234,553.281,49.876,0.527,16.0,53.0,43.1,177.23,2.459,6.41,107.1,Line to Line (LL),Medium,1
2022-01-02 16:11:00,Section_7,Snow,11038.69,10963.28,10934.14,99.721,102.393,96.025,50.014,0.887,26.7,77.3,69.6,115.86,1.332,0.84,50.0,No Fault,None,0
2022-01-02 16:18:00,Section_8,Rain,1018.79,12690.61,12627.22,869.696,96.329,91.109,49.897,0.584,6.9,58.2,36.2,0.99,3.662,10.91,85.9,Single Line to Ground (LG),Low,1
2022-01-02 16:21:00,Section_18,Clear,10803.99,11377.09,11301.41,98.33,105.546,99.512,49.957,0.897,22.7,36.9,60.7,139.45,3.373,2.39,37.2,No Fault,None,0
2022-01-02 16:29:00,Section_2,Storm,11180.47,11245.5,10946.25,102.348,104.279,93.245,50.028,0.977,41.4,52.0,77.0,189.16,1.091,2.56,105.8,No Fault,None,0
2022-01-02 16:46:00,Section_3,Storm,1190.43,13432.98,13229.16,800.47,98.103,107.003,49.683,0.403,28.2,88.5,28.4,6.62,1.639,8.09,76.3,Single Line to Ground (LG),Low,1
2022-01-02 17:09:00,Section_10,Rain,10809.19,10664.75,10825.36,93.614,102.696,101.145,49.985,0.884,0.8,88.1,77.2,480.9,1.69,2.78,83.1,No Fault,None,0
2022-01-02 17:13:00,Section_6,Clear,11005.22,10613.96,11142.1,98.045,94.908,102.77,49.803,0.903,22.2,33.6,21.5,286.5,2.882,2.4,82.4,No Fault,None,0
2022-01-02 17:19:00,Section_20,Storm,1338.04,12698.24,12717.99,872.241,98.514,102.472,48.974,0.412,28.7,80.3,15.8,9.63,4.868,11.27,69.2,Single Line to Ground (LG),Low,1
2022-01-02 17:36:00,Section_10,Clear,11347.54,11049.86,11126.11,93.396,106.391,97.581,50.006,0.89,26.4,70.1,68.1,138.52,3.692,2.78,31.2,No Fault,None,0
2022-01-02 18:08:00,Section_10,Clear,562.01,552.95,576.71,897.939,837.846,1095.2,48.395,0.123,12.1,41.0,74.2,1.93,1.44,34.58,68.3,Three Phase Fault (LLL),Critical,1
2022-01-02 18:17:00,Section_8,Storm,570.8,568.66,624.34,1025.222,1014.891,974.638,49.366,0.198,40.0,30.0,55.3,1.62,3.273,35.19,91.9,Three Phase Fault (LLL),Critical,1
2022-01-02 18:28:00,Section_11,Rain,610.12,494.23,497.17,1164.752,1091.77,934.793,49.195,0.209,19.8,40.0,79.6,0.9,3.139,35.44,78.1,Three Phase Fault (LLL),Critical,1
2022-01-02 18:37:00,Section_11,Storm,10906.84,11166.0,11063.47,105.76,89.946,104.949,49.888,0.86,5.7,42.4,64.6,416.28,3.889,2.3,93.2,No Fault,None,0
2022-01-02 18:39:00,Section_4,Fog,10937.87,11030.77,11416.18,98.592,98.765,100.75,49.982,0.909,16.9,39.5,41.4,413.24,2.938,2.11,76.8,No Fault,None,0
2022-01-02 18:43:00,Section_16,Fog,589.53,630.07,621.71,1211.599,917.045,936.348,48.106,0.252,7.4,34.6,29.9,0.1,1.919,21.3,30.5,Three Phase Fault (LLL),Critical,1
2022-01-02 18:45:00,Section_16,Rain,11228.86,10884.94,11161.99,93.394,84.006,99.334,49.939,0.854,6.0,80.3,3.1,419.12,1.494,1.25,43.6,No Fault,None,0
2022-01-02 18:56:00,Section_9,Wind,13859.13,13620.58,13235.3,4.419,4.922,0.126,51.262,0.038,-2.6,87.3,55.2,2052.63,2.083,33.37,36.8,Open Circuit,Low,1
2022-01-02 19:13:00,Section_19,Storm,14452.39,13333.24,14948.67,2.126,4.204,1.758,50.552,0.016,31.6,57.3,50.2,1659.54,4.232,23.06,23.6,Open Circuit,Low,1
2022-01-02 19:20:00,Section_19,Storm,13536.74,1077.59,1156.17,83.108,715.293,819.77,49.599,0.336,31.7,49.8,32.0,1.32,4.776,19.92,66.7,Double Line to Ground (LLG),High,1
2022-01-02 19:28:00,Section_18,Fog,10864.39,10663.97,10774.97,108.229,102.485,105.0,50.116,0.889,-4.9,82.4,50.2,125.11,2.896,0.93,79.6,No Fault,None,0
2022-01-02 19:52:00,Section_7,Clear,10874.8,11164.32,11385.33,98.975,105.945,102.891,50.061,0.876,36.5,21.8,17.8,281.51,2.177,2.59,24.2,No Fault,None,0
2022-01-02 20:03:00,Section_13,Clear,12847.24,1012.66,1051.9,66.716,664.991,742.824,50.082,0.495,39.6,82.5,49.7,2.03,0.557,14.91,21.5,Double Line to Ground (LLG),High,1
2022-01-02 20:04:00,Section_12,Rain,11415.09,10900.34,10895.74,97.951,96.866,105.994,49.924,0.942,32.6,32.3,10.0,141.75,0.529,2.94,85.9,No Fault,None,0
2022-01-02 20:08:00,Section_20,Rain,11336.72,10873.87,10965.78,90.366,98.475,93.385,49.908,0.911,8.0,28.7,20.2,136.92,0.22,0.73,51.6,No Fault,None,0
2022-01-02 20:10:00,Section_15,Rain,904.41,12732.49,12589.71,778.317,107.782,106.029,49.69,0.457,42.1,42.9,3.5,8.5,0.609,17.92,71.4,Single Line to Ground (LG),Low,1
2022-01-02 20:18:00,Section_17,Clear,456.32,564.07,591.7,919.923,1085.846,868.284,48.053,0.148,36.5,82.8,45.7,1.72,3.184,21.87,52.2,Three Phase Fault (LLL),Critical,1
2022-01-02 20:38:00,Section_11,Rain,1270.6,12502.99,12862.52,769.289,116.837,99.688,49.301,0.537,37.5,43.5,68.8,6.09,2.253,14.33,20.2,Single Line to Ground (LG),Low,1
2022-01-02 20:49:00,Section_11,Clear,1159.1,12758.84,11781.42,749.97,102.078,101.65,49.691,0.478,18.1,62.9,28.5,8.25,1.041,14.38,26.0,Single Line to Ground (LG),Low,1
2022-01-02 20:53:00,Section_7,Storm,11017.87,10687.14,11284.69,98.61,101.921,90.069,50.073,0.962,39.5,27.0,31.6,397.35,4.072,1.93,54.7,No Fault,None,0
2022-01-02 21:04:00,Section_14,Clear,1016.22,12097.07,12353.74,830.302,96.971,106.045,49.1,0.561,40.6,62.4,22.8,6.01,2.544,17.92,96.6,Single Line to Ground (LG),Low,1
2022-01-02 21:05:00,Section_10,Wind,12808.73,14750.55,14395.2,0.526,1.642,3.826,50.221,0.022,37.4,90.7,11.3,5189.55,3.37,17.99,77.3,Open Circuit,Low,1
2022-01-02 21:09:00,Section_1,Rain,11157.6,11209.35,10859.03,95.225,102.184,100.1,50.2,0.953,9.4,27.3,64.4,418.89,3.99,1.08,27.3,No Fault,None,0
2022-01-02 21:35:00,Section_3,Wind,10615.67,10932.15,10671.7,107.287,113.504,98.294,49.936,0.895,13.0,56.9,42.7,226.06,1.425,2.46,49.0,No Fault,None,0
2022-01-02 21:40:00,Section_17,Rain,13380.32,1134.42,1110.09,75.557,781.552,745.856,49.788,0.274,37.3,39.9,46.8,2.0,0.986,22.17,96.6,Double Line to Ground (LLG),High,1
2022-01-02 21:41:00,Section_19,Storm,11111.07,4224.28,4545.69,101.773,694.165,619.379,49.741,0.437,36.2,31.3,48.7,120.12,0.132,11.25,94.0,Line to Line (LL),Medium,1
2022-01-02 21:56:00,Section_11,Clear,1177.9,12369.38,12483.83,806.272,94.191,92.077,49.685,0.574,42.4,74.3,62.7,0.57,4.587,8.08,108.6,Single Line to Ground (LG),Low,1
2022-01-02 22:18:00,Section_3,Rain,1201.0,12795.87,12507.33,856.044,82.641,104.338,49.952,0.32,18.9,36.4,0.1,4.51,4.084,8.81,107.2,Single Line to Ground (LG),Low,1
2022-01-02 22:29:00,Section_7,Wind,11102.85,11189.15,11089.34,101.936,103.802,104.379,49.922,0.873,25.7,58.4,18.6,465.31,3.969,2.7,20.7,No Fault,None,0
2022-01-02 22:32:00,Section_5,Clear,10692.4,11225.67,10976.71,107.606,106.669,99.086,49.963,0.938,12.7,57.4,29.0,119.85,2.325,1.33,69.2,No Fault,None,0
2022-01-02 22:38:00,Section_10,Clear,10944.75,4357.16,4369.59,112.568,564.464,522.15,49.693,0.529,2.5,31.7,30.7,103.84,1.956,10.28,99.5,Line to Line (LL),Medium,1
2022-01-02 22:39:00,Section_11,Clear,10799.65,4410.85,4517.28,102.885,605.8,567.032,49.578,0.428,41.5,52.4,73.6,134.58,1.105,7.44,82.5,Line to Line (LL),Medium,1
2022-01-02 22:40:00,Section_11,Fog,12743.52,1267.89,1085.05,89.132,615.285,683.018,50.021,0.404,1.2,43.6,59.9,3.21,3.287,20.6,28.0,Double Line to Ground (LLG),High,1
2022-01-02 22:42:00,Section_17,Rain,471.77,573.15,540.08,1032.187,1068.284,1013.865,47.947,0.103,19.9,20.3,53.3,1.33,4.117,34.62,72.7,Three Phase Fault (LLL),Critical,1
2022-01-02 22:45:00,Section_13,Clear,10897.13,11052.53,11158.86,107.489,106.138,94.404,50.115,0.874,16.7,24.5,71.9,218.49,0.947,2.98,56.3,No Fault,None,0
2022-01-02 22:58:00,Section_10,Rain,11337.2,11294.48,10828.01,97.465,100.546,92.638,49.845,0.979,10.7,44.7,41.2,424.77,3.192,2.64,85.5,No Fault,None,0
2022-01-02 23:03:00,Section_9,Clear,11057.3,4432.84,4534.68,123.263,635.221,611.847,49.555,0.509,5.2,73.6,20.5,188.67,1.808,13.33,62.2,Line to Line (LL),Medium,1
2022-01-02 23:26:00,Section_10,Clear,1116.45,12513.57,12632.86,827.625,104.371,87.095,49.737,0.374,38.8,56.0,8.9,1.35,1.348,10.03,105.5,Single Line to Ground (LG),Low,1
2022-01-02 23:30:00,Section_7,Rain,1413.24,13206.93,12350.39,803.297,96.86,101.42,49.975,0.531,3.3,91.7,56.7,3.41,1.934,14.62,48.6,Single Line to Ground (LG),Low,1
2022-01-02 23:40:00,Section_7,Fog,10961.2,4548.96,4264.12,81.234,571.092,566.809,49.548,0.465,-2.3,30.8,15.9,137.81,0.445,11.41,31.2,Line to Line (LL),Medium,1
2022-01-02 23:44:00,Section_18,Clear,12910.92,978.12,1036.32,86.576,673.957,710.015,49.947,0.431,35.3,52.4,20.4,1.09,4.67,16.3,77.4,Double Line to Ground (LLG),High,1
2022-01-02 23:50:00,Section_16,Clear,11119.96,10895.85,10592.9,93.618,101.8,109.953,49.998,0.895,18.5,30.1,52.1,376.58,1.199,1.47,94.6,No Fault,None,0
